candle_idx,direction,confidence,entry_price,exit_price,win
2137,PUT,0.9467,1.15317,1.15297,True
2138,BUY,0.6281,1.15307,1.15292,False
2139,BUY,0.7526,1.15295,1.15296,True
2140,PUT,0.7323,1.15297,1.15293,True
2141,BUY,0.9131,1.15292,1.15296,True
2142,PUT,0.9162,1.15296,1.15293,True
2143,BUY,0.6642,1.15293,1.15295,True
2144,PUT,0.8978,1.15296,1.15288,True
2145,BUY,0.8202,1.15293,1.15281,False
2146,PUT,0.7103,1.15295,1.15285,True
2147,BUY,0.6344,1.15288,1.15283,False
2148,BUY,0.8761,1.15281,1.15365,True
2149,BUY,0.6634,1.15285,1.15307,True
2150,BUY,0.8385,1.15283,1.15301,True
2151,PUT,0.8999,1.15365,1.15297,True
2152,PUT,0.7567,1.15307,1.153,True
2154,BUY,0.8383,1.15297,1.15299,True
2155,PUT,0.9485,1.153,1.15299,True
2156,PUT,0.6188,1.15298,1.15294,True
2157,PUT,0.7929,1.15299,1.15297,True
2158,PUT,0.9327,1.15299,1.15295,True
2159,PUT,0.8185,1.15294,1.15298,False
2160,PUT,0.9248,1.15297,1.15295,True
2162,PUT,0.9772,1.15298,1.15295,True
2163,BUY,0.7496,1.15295,1.15297,True
2164,PUT,0.9329,1.15298,1.15297,True
2165,BUY,0.7714,1.15295,1.15293,False
2166,BUY,0.6214,1.15297,1.15295,False
2167,PUT,0.9533,1.15297,1.15293,True
2169,PUT,0.8864,1.15295,1.15293,True
2171,PUT,0.9291,1.15296,1.15293,True
2172,BUY,0.9463,1.15293,1.15358,True
2173,PUT,0.9627,1.15296,1.15294,True
2174,BUY,0.9685,1.15293,1.15313,True
2175,PUT,0.9779,1.15358,1.1531,True
2176,BUY,0.9074,1.15294,1.15309,True
2177,PUT,0.9691,1.15313,1.15301,True
2178,PUT,0.9637,1.1531,1.15301,True
2179,PUT,0.9654,1.15309,1.15305,True
2180,PUT,0.9637,1.15301,1.15301,True
2182,PUT,0.9851,1.15305,1.15297,True
2183,PUT,0.6539,1.15301,1.153,True
2184,PUT,0.6577,1.15297,1.15298,False
2185,BUY,0.7424,1.15297,1.15299,True
2186,PUT,0.9816,1.153,1.153,True
2188,PUT,0.8222,1.15299,1.153,False
2189,PUT,0.8424,1.153,1.15285,True
2190,BUY,0.96,1.15298,1.15328,True
2191,PUT,0.9637,1.153,1.15306,False
2192,BUY,0.9273,1.15285,1.15312,True
2193,PUT,0.9371,1.15328,1.15309,True
2194,PUT,0.8685,1.15306,1.15311,False
2195,PUT,0.9781,1.15312,1.1531,True
2197,PUT,0.9395,1.15311,1.15362,False
2198,PUT,0.9056,1.1531,1.15302,True
2200,PUT,0.9764,1.15362,1.15321,True
2201,BUY,0.8879,1.15302,1.1531,True
2202,PUT,0.9379,1.15333,1.15313,True
2203,PUT,0.8297,1.15321,1.15316,True
2205,PUT,0.7181,1.15313,1.15315,False
2206,PUT,0.9698,1.15316,1.15316,True
2208,PUT,0.7693,1.15315,1.15316,False
2209,PUT,0.9074,1.15316,1.15313,True
2210,BUY,0.9408,1.15314,1.15316,True
2211,PUT,0.9676,1.15316,1.15313,True
2212,BUY,0.9631,1.15313,1.15316,True
2213,PUT,0.9844,1.15316,1.15314,True
2214,BUY,0.9252,1.15313,1.15315,True
2215,PUT,0.9868,1.15316,1.15316,True
2218,PUT,0.9598,1.15316,1.15313,True
2219,BUY,0.9716,1.15314,1.15316,True
2220,PUT,0.9625,1.15316,1.15313,True
2221,BUY,0.9576,1.15313,1.15316,True
2222,PUT,0.8229,1.15316,1.15313,True
2223,BUY,0.9695,1.15313,1.15366,True
2224,PUT,0.8741,1.15316,1.15328,False
2225,BUY,0.9804,1.15313,1.15326,True
2226,PUT,0.979,1.15366,1.15327,True
2227,PUT,0.9441,1.15328,1.15326,True
2228,PUT,0.8413,1.15326,1.15327,False
2229,PUT,0.8039,1.15327,1.15324,True
2230,PUT,0.8056,1.15326,1.15327,False
2231,PUT,0.96,1.15327,1.15324,True
2232,BUY,0.9054,1.15324,1.15327,True
2233,PUT,0.9603,1.15327,1.15324,True
2234,BUY,0.8799,1.15324,1.15326,True
2235,PUT,0.9661,1.15327,1.15327,True
2236,BUY,0.8911,1.15324,1.15326,True
2237,BUY,0.6356,1.15326,1.15326,False
2238,PUT,0.949,1.15327,1.15324,True
2239,BUY,0.6504,1.15326,1.15327,True
2240,PUT,0.7748,1.15326,1.15324,True
2241,BUY,0.9501,1.15324,1.15327,True
2242,PUT,0.944,1.15327,1.15324,True
2243,BUY,0.9548,1.15324,1.15327,True
2244,PUT,0.9371,1.15327,1.15324,True
2245,BUY,0.9606,1.15324,1.15326,True
2247,BUY,0.9773,1.15324,1.15326,True
2248,BUY,0.7747,1.15326,1.15366,True
2249,PUT,0.8099,1.15326,1.15335,False
2250,BUY,0.7857,1.15326,1.15335,True
2251,PUT,0.9834,1.15366,1.15332,True
2252,PUT,0.9485,1.15335,1.15335,True
2253,PUT,0.9059,1.15335,1.15332,True
2254,BUY,0.8773,1.15332,1.15335,True
2255,PUT,0.9821,1.15335,1.15333,True
2256,BUY,0.8445,1.15332,1.15334,True
2257,PUT,0.9735,1.15335,1.15335,True
2260,PUT,0.9723,1.15335,1.15332,True
2261,BUY,0.9198,1.15333,1.15336,True
2262,PUT,0.913,1.15335,1.15332,True
2263,BUY,0.976,1.15332,1.15335,True
2264,PUT,0.9534,1.15336,1.15333,True
2265,BUY,0.9575,1.15332,1.15334,True
2266,PUT,0.9508,1.15335,1.15335,True
2268,BUY,0.8073,1.15334,1.15335,True
2269,PUT,0.9535,1.15335,1.15332,True
2270,BUY,0.9729,1.15333,1.15335,True
2271,PUT,0.8008,1.15335,1.15332,True
2272,BUY,0.9876,1.15332,1.15335,True
2273,PUT,0.7505,1.15335,1.15328,True
2274,BUY,0.9853,1.15332,1.15343,True
2275,PUT,0.8602,1.15335,1.1534,False
2276,BUY,0.8266,1.15328,1.15341,True
2277,PUT,0.9633,1.15343,1.15342,True
2279,PUT,0.7831,1.15341,1.15342,False
2280,PUT,0.9636,1.15342,1.15339,True
2281,BUY,0.7391,1.1534,1.15342,True
2282,PUT,0.954,1.15342,1.15339,True
2283,BUY,0.8717,1.15339,1.15342,True
2284,PUT,0.9772,1.15342,1.15339,True
2285,BUY,0.7919,1.15339,1.15341,True
2286,PUT,0.9421,1.15342,1.1534,True
2287,BUY,0.8357,1.15339,1.1534,True
2288,PUT,0.6213,1.15341,1.15318,True
2289,PUT,0.6388,1.1534,1.15323,True
2290,PUT,0.7009,1.1534,1.15326,True
2291,BUY,0.7495,1.15318,1.15322,True
2292,PUT,0.6192,1.15323,1.15326,False
2293,PUT,0.8018,1.15326,1.15323,True
2294,BUY,0.9187,1.15322,1.15325,True
2295,PUT,0.8836,1.15326,1.15323,True
2296,BUY,0.6381,1.15323,1.15324,True
2297,BUY,0.6235,1.15325,1.15325,False
2298,BUY,0.7075,1.15323,1.15323,False
2299,BUY,0.7081,1.15324,1.15338,True
2300,PUT,0.915,1.15325,1.15333,False
2301,BUY,0.9144,1.15323,1.15336,True
2302,PUT,0.9276,1.15338,1.15333,True
2303,BUY,0.841,1.15333,1.15336,True
2304,PUT,0.6596,1.15336,1.15333,True
2305,BUY,0.9386,1.15333,1.15336,True
2306,PUT,0.764,1.15336,1.15334,True
2307,BUY,0.9099,1.15333,1.15335,True
2308,PUT,0.7645,1.15336,1.15335,True
2309,PUT,0.7638,1.15334,1.15334,True
2310,BUY,0.8309,1.15335,1.15339,True
2311,PUT,0.9399,1.15335,1.15323,True
2312,BUY,0.7954,1.15334,1.15335,True
2313,PUT,0.9765,1.15339,1.15309,True
2314,BUY,0.8724,1.15323,1.15315,False
2315,PUT,0.8251,1.15335,1.15313,True
2316,BUY,0.9525,1.15309,1.15318,True
2317,PUT,0.8605,1.15315,1.15295,True
2319,PUT,0.9476,1.15318,1.15298,True
2320,BUY,0.9093,1.15295,1.15295,False
2321,BUY,0.7398,1.15295,1.15298,True
2322,PUT,0.8252,1.15298,1.15293,True
2323,BUY,0.9339,1.15295,1.15361,True
2324,PUT,0.9424,1.15298,1.15363,False
2325,BUY,0.9655,1.15293,1.1531,True
2326,PUT,0.9704,1.15361,1.15309,True
2327,PUT,0.948,1.15363,1.15309,True
2328,BUY,0.7382,1.1531,1.1531,False
2329,BUY,0.6129,1.15309,1.15308,False
2331,PUT,0.8894,1.1531,1.15308,True
2332,BUY,0.8888,1.15308,1.15311,True
2333,PUT,0.9357,1.15311,1.15308,True
2334,BUY,0.9711,1.15308,1.15311,True
2335,PUT,0.9596,1.15311,1.15308,True
2336,BUY,0.9603,1.15308,1.1531,True
2337,PUT,0.9211,1.15311,1.15309,True
2338,BUY,0.9194,1.15308,1.15309,True
2340,PUT,0.7073,1.15309,1.15308,True
2341,BUY,0.8924,1.15309,1.15311,True
2342,PUT,0.8727,1.1531,1.15308,True
2343,BUY,0.9589,1.15308,1.15311,True
2344,PUT,0.9699,1.15311,1.15308,True
2345,BUY,0.9352,1.15308,1.1531,True
2346,PUT,0.9613,1.15311,1.15309,True
2347,BUY,0.9439,1.15308,1.15309,True
2348,BUY,0.7946,1.1531,1.15365,True
2349,BUY,0.6957,1.15309,1.15324,True
2350,BUY,0.9482,1.15309,1.15322,True
2351,PUT,0.9926,1.15365,1.15319,True
2352,PUT,0.9769,1.15324,1.15323,True
2353,PUT,0.61,1.15322,1.15319,True
2354,BUY,0.831,1.15319,1.15323,True
2355,PUT,0.9856,1.15323,1.1532,True
2356,BUY,0.8729,1.15319,1.15322,True
2357,PUT,0.9884,1.15323,1.15322,True
2359,PUT,0.7555,1.15322,1.15322,True
2360,PUT,0.9462,1.15322,1.1532,True
2362,PUT,0.9268,1.15322,1.15319,True
2363,BUY,0.935,1.1532,1.15323,True
2364,PUT,0.9878,1.15323,1.1532,True
2365,BUY,0.9777,1.15319,1.15322,True
2366,PUT,0.993,1.15323,1.1532,True
2367,BUY,0.7036,1.1532,1.15321,True
2368,PUT,0.6754,1.15322,1.15322,True
2369,BUY,0.8834,1.1532,1.1532,False
2370,BUY,0.9215,1.15321,1.15322,True
2371,PUT,0.9357,1.15322,1.1532,True
2372,BUY,0.9859,1.1532,1.15323,True
2373,PUT,0.8075,1.15322,1.15319,True
2374,BUY,0.9681,1.1532,1.15326,True
2376,BUY,0.9856,1.15319,1.15331,True
2377,PUT,0.9582,1.15326,1.1533,False
2378,PUT,0.9905,1.15332,1.1533,True
2379,PUT,0.9619,1.15331,1.15331,True
2380,BUY,0.7723,1.1533,1.15329,False
2381,BUY,0.7538,1.1533,1.15332,True
2382,PUT,0.9373,1.15331,1.15329,True
2383,BUY,0.7683,1.15329,1.15332,True
2384,PUT,0.9893,1.15332,1.15329,True
2385,BUY,0.8156,1.15329,1.15332,True
2386,PUT,0.9724,1.15332,1.15329,True
2387,BUY,0.8456,1.15329,1.15331,True
2388,PUT,0.9425,1.15332,1.15332,True
2389,BUY,0.8974,1.15329,1.1533,True
2390,PUT,0.7461,1.15331,1.15332,False
2391,PUT,0.9868,1.15332,1.15329,True
2392,BUY,0.8922,1.1533,1.15332,True
2393,PUT,0.9836,1.15332,1.15329,True
2394,BUY,0.9698,1.15329,1.15332,True
2395,PUT,0.9804,1.15332,1.15329,True
2396,BUY,0.9793,1.15329,1.15331,True
2397,PUT,0.7846,1.15332,1.1533,True
2398,BUY,0.9814,1.15329,1.1533,True
2401,BUY,0.9516,1.1533,1.15339,True
2402,PUT,0.9788,1.15365,1.15336,True
2403,PUT,0.9409,1.15339,1.1534,False
2404,PUT,0.6595,1.15339,1.15336,True
2405,BUY,0.9325,1.15336,1.15339,True
2406,PUT,0.981,1.1534,1.15337,True
2407,BUY,0.9274,1.15336,1.15339,True
2408,PUT,0.9751,1.15339,1.15339,True
2409,PUT,0.6274,1.15337,1.15337,True
2410,PUT,0.9058,1.15339,1.15339,True
2411,PUT,0.9292,1.15339,1.15337,True
2412,BUY,0.9274,1.15337,1.1534,True
2413,PUT,0.9771,1.15339,1.15336,True
2414,BUY,0.8884,1.15337,1.1534,True
2415,PUT,0.9764,1.1534,1.15337,True
2416,BUY,0.9831,1.15336,1.15339,True
2417,PUT,0.9664,1.1534,1.15337,True
2418,BUY,0.9177,1.15337,1.15338,True
2419,PUT,0.7519,1.15339,1.15339,True
2420,BUY,0.9214,1.15337,1.15337,False
2421,BUY,0.9186,1.15338,1.15339,True
2422,PUT,0.8523,1.15339,1.15336,True
2423,BUY,0.9893,1.15337,1.1534,True
2424,PUT,0.82,1.15339,1.15333,True
2425,BUY,0.9953,1.15336,1.15346,True
2426,PUT,0.6902,1.1534,1.15343,False
2427,BUY,0.793,1.15333,1.15345,True
2428,PUT,0.9705,1.15346,1.15345,True
2430,PUT,0.8076,1.15345,1.15345,True
2431,PUT,0.8243,1.15345,1.15343,True
2433,PUT,0.9383,1.15345,1.15342,True
2434,BUY,0.688,1.15343,1.15346,True
2435,PUT,0.976,1.15346,1.15342,True
2436,BUY,0.964,1.15342,1.15345,True
2437,PUT,0.9602,1.15346,1.15343,True
2438,BUY,0.9238,1.15342,1.15344,True
2439,PUT,0.8947,1.15345,1.15345,True
2440,PUT,0.6203,1.15343,1.15343,True
2441,BUY,0.712,1.15344,1.15345,True
2442,PUT,0.984,1.15345,1.15342,True
2443,BUY,0.8832,1.15343,1.15346,True
2444,PUT,0.9805,1.15345,1.15342,True
2445,BUY,0.9861,1.15342,1.15356,True
2446,PUT,0.9306,1.15346,1.1532,True
2447,BUY,0.9825,1.15342,1.15327,False
2448,PUT,0.9712,1.15356,1.15363,False
2449,BUY,0.9534,1.1532,1.15365,True
2450,PUT,0.6032,1.15327,1.15337,False
2451,PUT,0.9031,1.15363,1.15333,True
2452,PUT,0.9657,1.15365,1.15336,True
2453,BUY,0.9005,1.15337,1.15333,False
2454,BUY,0.8874,1.15333,1.15336,True
2455,PUT,0.7195,1.15336,1.15333,True
2456,BUY,0.8357,1.15333,1.15336,True
2457,PUT,0.8648,1.15336,1.15334,True
2458,BUY,0.9712,1.15333,1.15335,True
2459,PUT,0.7891,1.15336,1.15336,True
2460,BUY,0.7412,1.15334,1.15334,False
2461,BUY,0.8652,1.15335,1.15336,True
2462,PUT,0.805,1.15336,1.15333,True
2463,BUY,0.9494,1.15334,1.15336,True
2464,PUT,0.7531,1.15336,1.15333,True
2465,BUY,0.9791,1.15333,1.15336,True
2466,PUT,0.8617,1.15336,1.15333,True
2467,BUY,0.9701,1.15333,1.15335,True
2468,PUT,0.7826,1.15336,1.15334,True
2469,BUY,0.9647,1.15333,1.15334,True
2470,BUY,0.6478,1.15335,1.15335,False
2472,BUY,0.9189,1.15334,1.15336,True
2473,BUY,0.643,1.15335,1.15333,False
2474,BUY,0.9852,1.15333,1.15365,True
2475,BUY,0.7098,1.15336,1.15343,True
2476,BUY,0.9838,1.15333,1.15343,True
2477,PUT,0.9685,1.15365,1.1534,True
2478,PUT,0.7911,1.15343,1.15342,True
2480,BUY,0.8608,1.1534,1.15342,True
2481,PUT,0.7916,1.15342,1.15342,True
2482,PUT,0.8726,1.15342,1.1534,True
2483,PUT,0.7392,1.15342,1.15343,False
2484,PUT,0.8689,1.15342,1.15339,True
2485,BUY,0.9254,1.1534,1.15343,True
2486,PUT,0.9581,1.15343,1.1534,True
2487,BUY,0.9671,1.15339,1.15342,True
2488,PUT,0.9634,1.15343,1.15343,True
2489,BUY,0.743,1.1534,1.15341,True
2490,PUT,0.6797,1.15342,1.15342,True
2491,PUT,0.941,1.15343,1.1534,True
2492,BUY,0.8563,1.15341,1.15342,True
2493,PUT,0.8635,1.15342,1.1534,True
2494,BUY,0.9632,1.1534,1.15343,True
2495,PUT,0.9497,1.15342,1.15339,True
2496,BUY,0.8848,1.1534,1.15343,True
2498,BUY,0.9853,1.15339,1.15363,True
2500,BUY,0.9317,1.1534,1.15344,True
2501,PUT,0.9051,1.15363,1.15344,True
2502,PUT,0.9793,1.15366,1.15342,True
2503,PUT,0.7287,1.15344,1.15345,False
2504,PUT,0.8561,1.15344,1.15342,True
2505,BUY,0.8999,1.15342,1.15345,True
2506,PUT,0.986,1.15345,1.15342,True
2507,BUY,0.8909,1.15342,1.15345,True
2508,PUT,0.9905,1.15345,1.15343,True
2509,BUY,0.9671,1.15342,1.15344,True
2510,PUT,0.9826,1.15345,1.15345,True
2512,BUY,0.8494,1.15344,1.15345,True
2513,PUT,0.9731,1.15345,1.15342,True
2514,BUY,0.9189,1.15343,1.15345,True
2515,PUT,0.9857,1.15345,1.15342,True
2516,BUY,0.9803,1.15342,1.15345,True
2517,PUT,0.9888,1.15345,1.15342,True
2518,BUY,0.9315,1.15342,1.15344,True
2519,PUT,0.9845,1.15345,1.15343,True
2520,BUY,0.9107,1.15342,1.15343,True
2521,PUT,0.6934,1.15344,1.15344,True
2522,BUY,0.6963,1.15343,1.15342,False
2523,BUY,0.9782,1.15343,1.15345,True
2524,PUT,0.7894,1.15344,1.15339,True
2525,BUY,0.9806,1.15342,1.1535,True
2526,PUT,0.6796,1.15345,1.15347,False
2527,BUY,0.9276,1.15339,1.1535,True
2528,PUT,0.9054,1.1535,1.15347,True
2529,BUY,0.8597,1.15347,1.15349,True
2530,PUT,0.8827,1.1535,1.15349,True
2531,BUY,0.9756,1.15347,1.15349,True
2532,PUT,0.7269,1.15349,1.15349,True
2533,PUT,0.8697,1.15349,1.15347,True
2534,BUY,0.6512,1.15349,1.1535,True
2535,PUT,0.9173,1.15349,1.15347,True
2536,BUY,0.867,1.15347,1.1535,True
2537,PUT,0.9725,1.1535,1.15347,True
2538,BUY,0.9571,1.15347,1.15349,True
2539,PUT,0.9707,1.1535,1.1535,True
2540,BUY,0.9509,1.15347,1.15348,True
2541,PUT,0.8733,1.15349,1.15349,True
2542,PUT,0.9582,1.1535,1.15347,True
2543,PUT,0.6882,1.15348,1.1535,False
2544,PUT,0.9569,1.15349,1.15347,True
2545,BUY,0.9134,1.15347,1.1535,True
2546,PUT,0.9701,1.1535,1.15347,True
2547,BUY,0.9025,1.15347,1.1535,True
2549,BUY,0.9583,1.15347,1.15367,True
2550,BUY,0.6719,1.1535,1.15353,True
2551,BUY,0.9145,1.15347,1.15353,True
2552,PUT,0.8569,1.15367,1.15353,True
2555,PUT,0.7323,1.15353,1.1535,True
2556,BUY,0.9455,1.15351,1.15354,True
2557,PUT,0.9847,1.15354,1.15351,True
2558,BUY,0.9573,1.1535,1.15353,True
2559,PUT,0.9855,1.15354,1.15354,True
2560,BUY,0.8738,1.15351,1.15352,True
2561,PUT,0.9373,1.15353,1.15353,True
2562,PUT,0.9365,1.15354,1.15351,True
2563,BUY,0.8158,1.15352,1.15354,True
2564,PUT,0.9434,1.15353,1.15351,True
2565,BUY,0.9183,1.15351,1.15354,True
2566,PUT,0.9835,1.15354,1.15351,True
2567,BUY,0.9684,1.15351,1.15354,True
2568,PUT,0.8893,1.15354,1.15351,True
2569,BUY,0.9678,1.15351,1.15353,True
2570,PUT,0.9177,1.15354,1.15353,True
2571,BUY,0.8943,1.15351,1.15353,True
2572,BUY,0.7919,1.15353,1.15353,False
2573,PUT,0.6832,1.15353,1.15351,True
2574,BUY,0.8429,1.15353,1.15367,True
2575,PUT,0.8582,1.15353,1.15357,False
2576,BUY,0.9798,1.15351,1.15357,True
2577,PUT,0.8327,1.15367,1.15354,True
2579,PUT,0.6271,1.15357,1.15358,False
2580,BUY,0.9307,1.15354,1.15356,True
2581,PUT,0.9294,1.15357,1.15357,True
2582,PUT,0.9624,1.15358,1.15356,True
2583,PUT,0.8023,1.15356,1.15357,False
2584,PUT,0.9475,1.15357,1.15354,True
2585,BUY,0.6912,1.15356,1.15357,True
2586,PUT,0.9236,1.15357,1.15354,True
2587,BUY,0.9302,1.15354,1.15357,True
2588,PUT,0.9768,1.15357,1.15354,True
2589,BUY,0.9631,1.15354,1.15356,True
2590,PUT,0.9582,1.15357,1.15357,True
2591,BUY,0.9662,1.15354,1.1536,True
2593,PUT,0.9222,1.15357,1.15304,True
2594,PUT,0.8513,1.1536,1.1531,True
2595,BUY,0.8889,1.15307,1.15307,False
2596,BUY,0.8647,1.15304,1.1531,True
2597,PUT,0.8601,1.1531,1.15307,True
2598,BUY,0.8321,1.15307,1.1531,True
2599,PUT,0.8074,1.1531,1.15308,True
2600,BUY,0.9187,1.15307,1.15332,True
2601,PUT,0.8445,1.1531,1.15328,False
2602,PUT,0.6231,1.15308,1.15326,False
2603,PUT,0.9035,1.15332,1.15328,True
2605,BUY,0.7493,1.15326,1.15329,True
2606,PUT,0.895,1.15328,1.15325,True
2607,BUY,0.9089,1.15325,1.15328,True
2608,PUT,0.9832,1.15329,1.15325,True
2609,BUY,0.7551,1.15325,1.15328,True
2610,PUT,0.9681,1.15328,1.15326,True
2611,BUY,0.6805,1.15325,1.15327,True
2612,PUT,0.9417,1.15328,1.15328,True
2613,PUT,0.8505,1.15326,1.15326,True
2614,BUY,0.9308,1.15327,1.15328,True
2615,PUT,0.946,1.15328,1.15325,True
2616,BUY,0.943,1.15326,1.15329,True
2617,PUT,0.9028,1.15328,1.15325,True
2618,BUY,0.9667,1.15325,1.15328,True
2619,PUT,0.9261,1.15329,1.15326,True
2620,BUY,0.9118,1.15325,1.15327,True
2621,PUT,0.8121,1.15328,1.15328,True
2622,PUT,0.7775,1.15326,1.15326,True
2623,BUY,0.9696,1.15327,1.15328,True
2624,PUT,0.6085,1.15328,1.15322,True
2625,BUY,0.9881,1.15326,1.15338,True
2626,PUT,0.6902,1.15328,1.15333,False
2627,BUY,0.8776,1.15322,1.15337,True
2628,PUT,0.9653,1.15338,1.15334,True
2629,BUY,0.8126,1.15333,1.15336,True
2630,PUT,0.9747,1.15337,1.15334,True
2631,BUY,0.6565,1.15334,1.15335,True
2632,PUT,0.9061,1.15336,1.15336,True
2634,BUY,0.7352,1.15335,1.15336,True
2635,PUT,0.9839,1.15336,1.15333,True
2636,BUY,0.884,1.15334,1.15337,True
2637,PUT,0.9794,1.15336,1.15333,True
2638,BUY,0.9772,1.15333,1.15336,True
2639,PUT,0.946,1.15337,1.15334,True
2640,BUY,0.9503,1.15333,1.15336,True
2641,PUT,0.905,1.15336,1.15336,True
2642,PUT,0.7852,1.15334,1.15336,False
2643,PUT,0.8044,1.15336,1.15336,True
2644,PUT,0.9594,1.15336,1.15334,True
2645,BUY,0.6126,1.15336,1.15337,True
2646,PUT,0.9774,1.15336,1.15333,True
2647,BUY,0.9632,1.15334,1.15337,True
2648,PUT,0.8313,1.15337,1.15333,True
2649,BUY,0.9721,1.15333,1.15366,True
2650,PUT,0.8731,1.15337,1.15344,False
2651,BUY,0.9256,1.15333,1.15342,True
2652,PUT,0.9659,1.15366,1.15343,True
2653,PUT,0.7425,1.15344,1.15341,True
2655,PUT,0.8167,1.15343,1.1534,True
2656,BUY,0.874,1.15341,1.15343,True
2657,PUT,0.9831,1.15343,1.1534,True
2658,BUY,0.9626,1.1534,1.15343,True
2659,PUT,0.9907,1.15343,1.1534,True
2660,BUY,0.9608,1.1534,1.15342,True
2661,PUT,0.9881,1.15343,1.15341,True
2662,BUY,0.9736,1.1534,1.15341,True
2663,PUT,0.7686,1.15342,1.15342,True
2664,PUT,0.8116,1.15341,1.1534,True
2665,BUY,0.9358,1.15341,1.15343,True
2666,PUT,0.9439,1.15342,1.1534,True
2667,BUY,0.9697,1.1534,1.15343,True
2668,PUT,0.9695,1.15343,1.1534,True
2669,BUY,0.9846,1.1534,1.15343,True
2670,PUT,0.9737,1.15343,1.15341,True
2671,BUY,0.9761,1.1534,1.15342,True
2674,BUY,0.9637,1.15342,1.15367,True
2675,PUT,0.8789,1.15343,1.15348,False
2676,BUY,0.9804,1.15341,1.15348,True
2677,PUT,0.9283,1.15367,1.15345,True
2678,PUT,0.7122,1.15348,1.15348,True
2679,PUT,0.8499,1.15348,1.15345,True
2680,BUY,0.9653,1.15345,1.15348,True
2681,PUT,0.9766,1.15348,1.15346,True
2682,BUY,0.948,1.15345,1.15347,True
2683,PUT,0.9839,1.15348,1.15348,True
2684,PUT,0.6886,1.15346,1.15346,True
2686,PUT,0.9821,1.15348,1.15345,True
2687,BUY,0.9289,1.15346,1.15349,True
2688,PUT,0.9861,1.15348,1.15345,True
2689,BUY,0.9855,1.15345,1.15348,True
2690,PUT,0.972,1.15349,1.15346,True
2691,BUY,0.9565,1.15345,1.15347,True
2692,PUT,0.9816,1.15348,1.15348,True
2693,PUT,0.6725,1.15346,1.15346,True
2694,BUY,0.7796,1.15347,1.15348,True
2695,PUT,0.9567,1.15348,1.15345,True
2696,BUY,0.9422,1.15346,1.15348,True
2697,PUT,0.9298,1.15348,1.15345,True
2698,BUY,0.9877,1.15345,1.15348,True
2699,PUT,0.8265,1.15348,1.15345,True
2700,BUY,0.9817,1.15345,1.15366,True
2702,BUY,0.9771,1.15345,1.15346,True
2703,PUT,0.9663,1.15366,1.15347,True
2704,BUY,0.8719,1.15346,1.15345,False
2705,BUY,0.9569,1.15346,1.15348,True
2706,PUT,0.9279,1.15347,1.15345,True
2707,BUY,0.9847,1.15345,1.15348,True
2708,PUT,0.9881,1.15348,1.15345,True
2709,BUY,0.9911,1.15345,1.15348,True
2710,PUT,0.9901,1.15348,1.15345,True
2711,BUY,0.9804,1.15345,1.15347,True
2712,PUT,0.983,1.15348,1.15346,True
2713,BUY,0.9599,1.15345,1.15346,True
2714,PUT,0.8494,1.15347,1.15347,True
2715,PUT,0.9019,1.15346,1.15345,True
2716,BUY,0.9419,1.15346,1.15348,True
2717,PUT,0.9759,1.15347,1.15345,True
2718,BUY,0.9789,1.15345,1.15348,True
2719,PUT,0.9847,1.15348,1.15345,True
2720,BUY,0.9853,1.15345,1.15348,True
2721,PUT,0.9856,1.15348,1.15346,True
2722,BUY,0.9807,1.15345,1.15347,True
2723,BUY,0.7461,1.15348,1.15348,False
2724,PUT,0.7793,1.15346,1.15346,True
2725,BUY,0.9757,1.15347,1.15366,True
2727,BUY,0.9885,1.15346,1.15352,True
2728,PUT,0.9669,1.15366,1.15349,True
2729,PUT,0.851,1.15352,1.15352,True
2730,PUT,0.6531,1.15352,1.15349,True
2731,BUY,0.9792,1.15349,1.15351,True
2732,PUT,0.9924,1.15352,1.1535,True
2733,BUY,0.9673,1.15349,1.1535,True
2734,PUT,0.9641,1.15351,1.15351,True
2735,BUY,0.7307,1.1535,1.15349,False
2736,BUY,0.9563,1.1535,1.15352,True
2737,PUT,0.907,1.15351,1.15349,True
2738,BUY,0.9742,1.15349,1.15352,True
2739,PUT,0.9802,1.15352,1.15349,True
2740,BUY,0.9915,1.15349,1.15352,True
2741,PUT,0.9843,1.15352,1.1535,True
2742,BUY,0.9907,1.15349,1.15351,True
2743,PUT,0.9629,1.15352,1.15352,True
2744,BUY,0.6247,1.1535,1.1535,False
2745,BUY,0.8109,1.15351,1.15352,True
2746,PUT,0.9712,1.15352,1.15349,True
2747,BUY,0.9597,1.1535,1.15352,True
2748,PUT,0.7845,1.15352,1.15349,True
2749,BUY,0.9938,1.15349,1.15366,True
2751,BUY,0.9872,1.15349,1.15355,True
2752,PUT,0.9209,1.15366,1.15356,True
2753,BUY,0.9178,1.15347,1.15354,True
2754,PUT,0.8773,1.15355,1.15355,True
2755,PUT,0.9146,1.15356,1.15353,True
2756,BUY,0.8873,1.15354,1.15355,True
2757,PUT,0.9434,1.15355,1.15352,True
2758,BUY,0.9642,1.15353,1.15356,True
2759,PUT,0.9884,1.15355,1.15352,True
2760,BUY,0.9789,1.15352,1.15355,True
2761,PUT,0.9726,1.15356,1.15353,True
2762,BUY,0.9577,1.15352,1.15355,True
2763,PUT,0.9855,1.15355,1.15355,True
2764,BUY,0.9186,1.15353,1.15355,True
2765,PUT,0.8672,1.15355,1.15355,True
2766,PUT,0.9566,1.15355,1.15353,True
